account_tenure_days,customer_age,kyc_verified,is_vip_tier,num_deposit_methods_used,num_withdrawal_methods_used,deposit_count_30d,withdrawal_count_30d,total_deposit_amount_30d,total_withdrawal_amount_30d,avg_bet_size,num_devices_used_30d,num_distinct_ip_countries_30d,pct_deposits_near_reporting_threshold,median_hours_deposit_to_withdrawal,cross_border_payment_flag,night_time_transaction_pct,is_suspicious_activity
260,36,0,0,2,1,10,4,187.98,86.95,20.44,2,1,0.226,41.4,0,0.205,0
681,18,1,0,2,2,10,5,152.29,96.39,9.41,4,1,0.108,38.8,0,0.314,0
352,51,1,0,1,3,5,7,378.25,70.79,17.78,2,1,0.067,42.2,0,0.175,0
449,48,1,0,3,1,7,2,172.14,74.16,80.19,3,1,0.221,13.6,0,0.31,0
350,52,1,0,2,3,7,1,86.81,14.13,34.26,6,1,0.024,59.9,0,0.075,0
217,54,1,0,3,3,4,6,883.5,190.05,127.38,1,1,0.241,52.4,1,0.157,0
364,40,1,0,2,1,8,4,245.89,84.99,12.68,2,1,0.136,36.7,0,0.261,0
144,41,0,0,1,2,6,4,288.96,146.55,30.38,2,1,0.026,40.3,0,0.403,0
602,50,0,0,1,1,7,3,1173.18,174.15,12.46,1,1,0.056,78.6,0,0.123,0
645,23,1,0,2,1,8,7,345.12,182.22,47.26,4,2,0.027,10.6,0,0.264,0
64,34,1,1,2,2,6,4,108.68,95.12,5.44,1,1,0.066,54.8,0,0.299,0
409,37,1,0,4,4,6,3,213.3,127.34,42.87,2,2,0.265,32.3,1,0.33,0
78,49,1,0,1,2,7,8,567.32,359.36,13.57,2,1,0.332,29.1,0,0.058,0
498,32,1,0,3,3,8,2,211.12,120.76,25.36,2,1,0.047,110.6,1,0.203,0
194,29,1,0,2,1,13,6,273.8,34.68,35.67,5,1,0.118,25.0,0,0.68,0
1710,33,0,0,1,2,9,2,157.99,82.22,33.46,1,2,0.153,49.8,0,0.173,0
333,44,1,0,5,2,10,1,187.09,58.54,37.51,3,2,0.105,28.0,0,0.249,0
13,37,1,0,2,1,6,7,586.06,407.73,7.84,3,1,0.117,62.8,0,0.049,0
270,21,1,0,3,3,5,3,212.76,68.97,27.52,3,1,0.165,24.2,0,0.247,0
617,23,1,0,2,2,10,2,206.76,60.17,11.19,4,1,0.141,30.1,0,0.064,0
87,40,1,0,4,1,6,8,410.3,162.69,110.37,1,1,0.047,42.7,0,0.25,0
252,40,1,0,3,2,5,3,156.64,121.55,68.1,1,2,0.267,75.0,0,0.184,0
21,38,1,0,3,4,3,3,65.4,17.14,27.98,1,1,0.06,22.6,0,0.43,0
409,32,0,0,2,1,7,1,319.23,287.84,10.91,2,1,0.16,63.2,0,0.21,0
107,47,1,0,2,3,2,1,208.68,51.68,19.44,2,1,0.107,32.1,0,0.429,0
25,42,1,0,3,2,4,2,335.32,134.79,31.8,3,1,0.01,44.8,0,0.038,0
680,42,1,0,4,2,7,4,331.74,99.24,60.59,3,3,0.082,29.7,1,0.167,0
1371,42,1,0,3,1,7,3,64.82,33.69,30.88,3,1,0.139,31.7,0,0.066,0
2585,57,1,0,6,4,8,5,231.49,123.44,32.02,5,1,0.25,25.9,0,0.322,0
90,26,1,0,3,1,7,6,108.16,29.67,6.58,2,1,0.191,7.5,0,0.392,0
667,33,1,0,2,3,12,6,159.7,23.86,13.44,1,1,0.115,70.8,0,0.193,0
310,34,1,0,4,2,6,4,86.77,63.57,50.11,2,1,0.136,33.2,0,0.008,0
97,53,1,0,1,1,7,4,171.81,27.35,17.3,2,2,0.146,35.2,0,0.428,0
470,34,1,0,2,3,8,5,220.35,39.86,52.0,3,1,0.165,69.2,0,0.182,0
658,28,1,0,1,1,7,3,246.76,121.61,24.33,1,2,0.201,143.2,0,0.544,0
577,37,1,0,2,4,8,3,308.21,48.31,15.9,5,1,0.159,8.3,0,0.268,0
83,39,1,0,1,2,8,6,233.94,147.58,88.77,2,1,0.204,47.6,0,0.258,0
822,52,1,0,1,1,5,4,2334.33,159.78,15.06,3,1,0.085,28.6,0,0.488,0
223,33,1,0,4,1,8,10,760.13,405.05,84.35,3,1,0.034,39.2,0,0.223,0
34,30,1,1,4,6,2,1,2906.27,850.91,58.99,2,1,0.131,16.2,0,0.11,0
2,27,1,0,3,1,8,8,101.32,62.34,27.81,3,1,0.099,61.9,0,0.107,0
70,34,1,0,1,2,8,8,878.06,228.55,42.43,3,1,0.345,29.7,0,0.163,0
238,69,0,0,3,1,5,3,75.23,42.71,39.45,4,1,0.116,121.9,0,0.131,0
570,43,1,0,2,3,10,4,585.44,360.95,73.23,3,1,0.029,27.8,0,0.272,0
61,45,0,0,3,1,12,2,191.93,86.09,7.58,1,1,0.341,26.3,0,0.247,0
1073,38,0,0,4,1,5,3,189.74,38.86,17.37,2,2,0.102,41.2,0,0.411,0
11,40,1,0,2,2,11,4,363.17,272.8,17.2,2,1,0.011,39.8,0,0.294,0
529,47,1,0,1,4,9,4,566.67,340.48,7.54,6,1,0.348,39.2,0,0.072,0
1136,45,1,0,3,1,3,5,155.27,17.67,37.22,5,1,0.257,20.4,0,0.06,0
1899,42,1,0,4,2,10,1,532.54,204.85,34.6,3,3,0.079,36.9,1,0.768,0
314,38,1,0,1,2,8,5,351.65,154.29,23.8,1,1,0.158,50.1,0,0.21,0
260,34,1,0,1,2,5,5,146.05,22.71,33.57,2,1,0.118,40.9,0,0.163,0
629,43,1,0,3,4,5,4,386.8,150.03,14.2,2,1,0.441,23.4,1,0.482,0
570,39,1,0,2,1,14,3,245.99,37.12,257.95,2,1,0.076,42.5,0,0.244,0
143,64,1,0,1,2,8,5,1426.15,482.07,15.06,2,1,0.337,6.8,1,0.123,0
287,51,1,0,2,1,8,5,53.46,46.09,14.57,1,1,0.017,48.3,1,0.199,0
186,30,1,0,1,2,9,4,200.28,171.95,46.38,1,1,0.349,67.4,0,0.116,0
570,24,1,0,2,1,9,4,920.06,230.34,9.45,1,1,0.05,25.1,0,0.102,0
156,33,1,1,3,2,11,5,216.89,78.82,20.23,2,1,0.066,80.3,0,0.083,0
1507,25,1,0,3,2,7,5,30.28,11.02,47.04,1,1,0.149,88.2,0,0.344,0
1482,33,1,0,1,4,10,3,88.03,29.14,5.49,2,1,0.108,60.0,0,0.163,0
36,26,1,0,2,1,13,4,358.36,172.38,69.64,2,1,0.113,7.5,1,0.269,0
51,34,1,0,4,2,11,3,361.26,139.72,27.95,4,2,0.236,26.1,1,0.184,0
530,34,1,0,1,2,3,5,190.7,76.37,57.61,3,1,0.374,55.9,0,0.368,0
56,40,1,0,1,1,5,5,188.05,22.12,87.39,2,1,0.049,85.0,0,0.523,0
872,36,1,0,2,1,7,3,114.16,71.96,12.7,2,1,0.054,35.6,1,0.196,0
318,27,0,0,2,2,9,5,22.91,3.41,23.34,2,1,0.402,71.4,0,0.236,0
170,53,1,0,1,2,9,4,164.11,111.78,35.47,2,1,0.082,53.7,0,0.04,0
73,43,1,0,3,3,7,5,97.03,22.7,3.4,3,1,0.077,54.4,0,0.235,0
241,31,1,0,3,1,7,2,373.61,44.14,43.53,1,2,0.05,109.6,0,0.255,0
338,27,1,0,2,1,6,7,201.46,74.39,9.44,3,1,0.104,62.9,0,0.07,0
334,20,1,0,1,2,8,5,104.6,54.16,33.74,1,1,0.073,25.2,0,0.287,0
587,20,1,1,1,1,7,1,1348.91,816.38,24.63,4,1,0.107,44.3,0,0.435,0
64,51,1,0,3,1,7,4,365.41,53.09,21.91,2,2,0.122,52.9,0,0.346,0
338,49,1,0,4,2,8,3,30.68,13.76,7.04,2,1,0.283,29.5,1,0.207,0
53,31,1,1,1,3,12,4,675.68,393.06,5.2,1,1,0.148,28.1,0,0.314,0
157,54,1,0,2,2,7,6,224.61,92.37,40.05,3,1,0.057,25.3,0,0.282,0
142,45,1,0,1,1,4,2,547.1,348.56,23.49,3,1,0.186,39.0,0,0.107,0
98,40,1,0,1,2,13,6,1322.94,305.85,65.06,4,1,0.048,21.8,0,0.203,0
67,48,1,0,3,1,15,2,70.34,29.81,25.26,4,2,0.056,34.9,0,0.561,0
4,45,1,0,1,2,9,5,260.2,75.28,15.85,4,1,0.51,13.1,0,0.601,0
753,40,1,0,4,1,8,3,229.18,71.06,35.25,1,1,0.25,27.7,0,0.292,0
264,35,1,0,1,1,8,3,567.48,353.53,26.04,3,1,0.063,89.5,0,0.056,0
39,37,1,0,2,1,7,4,211.52,173.3,43.97,5,2,0.361,49.0,0,0.355,0
102,19,1,0,1,3,3,3,233.65,96.06,25.42,2,1,0.128,73.2,0,0.226,0
271,28,1,0,2,2,11,5,381.78,70.56,11.83,2,1,0.081,8.7,0,0.277,0
2,60,1,0,1,3,13,1,852.14,172.52,47.65,2,1,0.15,57.5,0,0.077,0
470,28,1,0,2,2,8,5,1410.6,984.42,12.47,2,1,0.352,50.4,0,0.15,0
39,18,1,0,1,3,4,3,53.06,26.38,17.78,2,1,0.272,63.1,0,0.058,0
691,49,1,0,3,1,7,2,192.6,48.21,15.53,4,2,0.323,100.8,0,0.37,0
857,41,1,0,2,2,11,6,72.59,23.98,7.67,2,1,0.334,67.5,0,0.144,0
1184,42,1,0,4,1,4,5,134.93,90.96,63.87,1,1,0.05,69.9,0,0.18,0
713,36,1,0,3,3,13,3,125.58,47.89,7.66,1,1,0.165,67.6,0,0.506,0
69,49,1,0,2,2,9,3,349.54,145.9,9.45,1,1,0.264,61.0,0,0.153,0
743,56,1,0,1,2,8,3,533.45,195.82,10.77,5,1,0.142,17.2,0,0.24,0
310,32,0,0,2,3,13,5,317.04,188.48,22.78,3,1,0.054,66.6,0,0.109,0
507,46,1,0,1,2,7,5,922.83,442.51,103.75,2,1,0.109,34.0,0,0.304,0
59,51,1,0,2,2,9,6,239.47,82.68,51.41,4,1,0.115,30.7,0,0.224,0
67,31,1,0,2,1,9,1,55.7,32.56,27.22,3,1,0.113,81.9,1,0.281,0
250,56,1,0,2,1,7,12,85.17,27.87,57.98,1,1,0.14,33.9,0,0.233,0
387,51,1,1,3,2,8,5,288.84,172.35,21.13,1,1,0.079,61.8,0,0.346,0
247,23,1,0,3,2,10,2,324.41,27.3,27.19,3,1,0.397,34.0,0,0.297,0
230,57,0,1,4,3,6,5,815.02,409.91,80.52,2,1,0.22,114.9,0,0.407,0
168,24,1,0,3,2,13,1,94.63,24.84,26.79,2,1,0.079,66.0,0,0.41,0
79,30,1,0,1,2,4,5,652.54,182.63,20.57,4,1,0.064,27.3,0,0.273,0
1213,46,1,0,1,2,7,6,166.72,17.35,14.99,3,1,0.157,13.8,0,0.258,0
156,50,1,0,1,2,10,3,146.42,4.57,9.23,1,1,0.086,51.2,0,0.196,0
218,39,1,0,3,1,11,3,1256.25,858.24,14.35,1,1,0.327,19.5,0,0.321,0
54,30,1,1,2,3,7,1,75.39,15.8,23.08,1,1,0.026,86.2,0,0.282,0
408,35,1,0,2,1,11,4,98.47,34.05,25.96,1,1,0.16,53.9,0,0.013,0
10,33,1,0,4,1,6,9,140.36,42.23,24.69,1,1,0.093,58.7,0,0.355,0
269,48,1,0,4,1,11,5,45.72,14.03,15.73,5,1,0.171,19.9,0,0.289,0
72,33,1,0,1,3,7,5,207.51,46.9,3.02,2,1,0.015,27.9,0,0.13,0
869,30,0,0,3,3,14,4,974.92,265.12,120.5,3,1,0.065,7.9,1,0.077,0
359,20,1,0,1,3,12,1,312.11,168.12,9.46,3,1,0.156,34.8,0,0.722,0
281,31,1,1,2,1,4,4,353.54,190.29,15.02,3,2,0.082,96.1,0,0.311,0
639,37,0,0,2,1,12,3,129.08,34.82,20.43,1,1,0.163,24.0,0,0.206,0
408,24,0,0,4,3,3,3,407.78,161.75,28.7,3,1,0.154,12.2,0,0.151,0
363,18,1,0,2,3,10,4,130.33,32.78,26.95,3,1,0.223,17.4,1,0.158,0
921,50,1,0,2,2,6,5,363.2,86.11,52.43,2,1,0.084,92.9,0,0.225,0
3,26,1,0,2,2,10,1,239.52,185.94,5.21,2,2,0.056,47.1,0,0.33,0
1285,22,1,0,1,3,5,1,147.15,51.06,24.2,3,1,0.132,31.3,0,0.158,0
208,57,1,0,3,2,5,5,441.17,64.91,12.17,3,1,0.127,51.4,0,0.093,0
793,48,1,0,2,2,5,4,139.31,15.18,18.5,2,1,0.119,28.2,0,0.3,0
177,50,1,0,1,1,10,3,1107.29,439.89,34.64,2,1,0.153,18.0,0,0.256,0
206,44,1,0,3,1,6,3,83.91,29.14,4.83,2,1,0.212,22.0,0,0.109,0
124,54,1,0,6,2,6,2,208.74,32.01,59.91,3,1,0.132,45.3,0,0.175,0
211,49,1,0,4,2,10,2,450.04,177.5,10.87,3,2,0.354,50.9,0,0.704,0
218,34,1,1,1,2,7,7,78.38,25.67,28.18,1,1,0.058,70.6,0,0.331,0
22,25,1,0,2,2,9,2,186.6,102.98,54.86,1,1,0.185,46.3,0,0.022,0
71,23,1,1,2,2,9,1,239.17,28.38,15.2,3,1,0.106,49.9,0,0.154,0
18,36,0,0,2,3,4,2,155.56,85.76,10.91,2,1,0.523,37.6,0,0.226,0
762,25,1,0,2,2,11,4,175.26,127.29,4.15,3,2,0.221,69.8,0,0.138,0
200,28,0,0,2,2,4,3,190.1,108.76,4.46,1,1,0.102,78.1,0,0.27,0
182,36,1,0,3,3,11,3,2867.78,281.43,34.36,1,2,0.073,74.4,1,0.148,0
867,55,1,0,3,3,8,5,433.42,267.61,65.64,5,2,0.063,27.6,0,0.218,0
290,20,1,0,2,2,13,6,107.52,30.78,29.56,3,1,0.017,46.0,0,0.333,0
1854,38,1,0,1,1,3,4,92.66,45.8,35.26,2,2,0.196,98.4,0,0.137,0
605,23,1,0,1,2,4,2,491.02,7.9,38.79,1,1,0.156,56.1,0,0.289,0
62,31,1,0,1,1,6,5,456.53,150.04,17.13,3,2,0.118,41.7,0,0.312,0
2,49,1,0,2,1,8,4,50.65,42.44,21.66,2,1,0.079,65.1,0,0.439,0
73,28,0,0,1,4,8,2,320.17,112.77,24.81,1,1,0.295,13.8,0,0.29,0
719,35,1,0,2,1,13,2,17.1,10.68,60.03,1,1,0.187,22.4,1,0.443,0
440,40,1,0,1,2,11,4,92.12,69.08,7.44,2,1,0.205,50.2,0,0.344,0
55,46,1,0,4,2,8,3,342.48,16.99,4.72,2,1,0.104,27.2,0,0.101,0
1381,31,1,0,1,1,5,8,606.58,264.76,157.28,2,1,0.147,40.0,0,0.227,0
195,53,1,0,1,3,5,2,150.96,72.25,20.14,2,2,0.126,18.8,0,0.183,0
104,33,1,0,3,3,8,3,111.14,41.77,11.21,2,1,0.261,78.6,0,0.442,0
363,44,1,0,3,2,6,3,167.11,36.37,23.3,1,1,0.189,24.9,0,0.162,0
564,36,1,0,2,1,11,2,244.17,112.66,25.39,1,1,0.298,51.4,0,0.104,0
144,47,1,0,1,2,8,3,100.99,29.64,32.15,3,1,0.179,66.3,0,0.246,0
372,62,0,0,3,3,7,6,388.92,74.86,20.57,3,1,0.107,54.7,0,0.187,0
393,35,1,0,3,3,6,3,809.96,265.26,26.68,2,1,0.299,23.0,0,0.193,0
411,38,1,0,2,2,10,4,696.3,119.1,48.19,2,1,0.249,38.7,0,0.266,0
65,33,1,0,3,2,7,3,1233.25,439.62,30.9,4,1,0.029,39.7,0,0.28,0
147,31,1,0,2,2,8,2,136.64,19.9,49.84,3,2,0.177,24.4,0,0.567,0
350,30,1,0,3,2,11,5,705.13,331.07,37.4,4,1,0.203,34.6,0,0.067,0
138,38,1,0,3,1,9,2,267.13,77.86,9.02,6,1,0.123,105.2,0,0.075,0
35,29,1,0,2,4,11,2,2418.84,1042.55,32.14,2,2,0.174,20.3,1,0.174,0
229,29,1,0,1,1,7,4,346.17,224.46,18.63,4,2,0.013,59.0,0,0.181,0
845,18,1,0,2,1,6,8,279.48,98.69,11.15,4,2,0.07,36.8,0,0.266,0
171,55,1,0,3,2,9,7,1108.92,72.67,27.26,1,1,0.409,49.4,0,0.584,0
154,58,1,0,2,1,4,1,276.48,93.05,18.0,3,1,0.061,99.2,0,0.017,0
2,46,1,0,1,1,10,6,147.8,92.52,15.82,3,1,0.085,19.2,0,0.21,0
42,28,1,0,2,1,5,4,1083.69,370.81,7.76,1,2,0.082,40.0,0,0.261,0
173,23,1,0,6,1,7,4,163.38,23.57,75.0,3,2,0.088,79.3,0,0.286,0
123,19,1,0,2,1,6,4,87.78,5.83,38.7,2,1,0.156,61.3,0,0.143,0
345,46,1,0,3,1,10,4,580.23,285.74,10.36,1,3,0.054,9.4,0,0.123,0
816,53,1,0,2,3,10,3,189.1,55.31,39.93,1,1,0.071,71.2,0,0.181,0
688,40,1,0,1,2,7,3,425.78,155.43,57.94,3,1,0.536,33.9,1,0.148,0
229,48,1,0,5,2,9,3,37.88,9.76,27.64,4,1,0.005,41.5,0,0.116,0
83,43,1,0,4,3,8,5,391.84,96.94,7.82,1,1,0.443,21.1,0,0.284,0
419,29,1,0,1,7,10,4,86.28,47.99,54.74,2,2,0.164,37.4,0,0.242,0
99,50,1,0,5,3,5,6,91.57,23.24,7.02,6,2,0.34,24.3,0,0.457,0
45,49,1,0,2,1,8,6,80.45,31.48,10.63,2,1,0.232,40.8,0,0.456,0
356,26,1,0,2,4,9,4,6013.44,1628.71,3.21,4,1,0.422,102.6,1,0.243,0
103,48,1,1,3,1,10,8,410.7,69.24,23.04,3,1,0.054,97.5,0,0.335,0
12,36,1,0,1,1,6,3,34.83,24.12,46.53,1,1,0.269,49.6,0,0.459,0
232,35,1,0,1,3,9,2,1470.53,532.07,41.77,3,1,0.146,22.8,0,0.144,0
704,43,1,0,3,1,11,5,263.29,44.74,15.57,1,1,0.075,83.7,0,0.366,0
164,42,1,0,1,2,6,5,843.76,183.88,35.4,1,1,0.147,21.0,0,0.187,0
214,49,1,0,7,2,11,4,795.9,229.77,18.46,3,1,0.142,35.6,0,0.205,0
52,28,1,0,3,3,4,3,302.37,32.86,100.5,2,1,0.19,31.9,0,0.076,0
28,45,1,0,2,1,9,5,66.5,47.73,23.72,5,2,0.042,23.3,0,0.125,0
117,24,1,0,2,2,8,4,296.61,43.98,13.84,2,1,0.13,46.2,0,0.397,0
98,36,1,0,4,2,8,2,124.45,69.98,39.75,1,1,0.129,54.1,0,0.349,0
56,37,0,0,4,1,8,3,138.29,9.72,7.73,3,3,0.217,25.3,0,0.237,0
717,50,1,0,1,2,6,5,2404.08,530.33,12.74,2,1,0.113,40.2,1,0.368,0
45,38,1,0,3,1,8,5,243.67,50.54,67.22,3,2,0.237,59.6,0,0.146,0
451,35,1,0,3,1,12,6,308.35,33.99,50.91,2,1,0.22,13.4,0,0.317,0
101,55,1,0,1,3,7,1,251.64,130.11,3.91,1,1,0.031,34.2,0,0.237,0
702,33,1,0,5,8,17,1,1362.63,770.17,4.39,4,1,0.089,53.8,0,0.075,0
199,32,1,0,1,1,5,1,766.3,616.3,13.25,2,2,0.196,23.1,0,0.304,0
213,18,1,0,2,3,11,6,97.03,85.39,44.25,2,1,0.259,47.2,0,0.242,0
1010,35,1,1,1,2,10,3,714.32,242.51,11.2,1,1,0.266,32.6,0,0.069,0
571,27,1,0,1,2,8,4,114.04,49.6,11.71,4,2,0.039,31.3,0,0.181,0
61,35,1,0,4,3,14,4,169.7,74.23,14.48,1,2,0.118,54.2,1,0.306,0
414,41,0,0,3,2,5,3,337.71,105.4,14.82,2,1,0.045,28.8,0,0.196,0
34,25,1,0,3,1,6,8,252.49,163.02,26.13,3,1,0.101,73.7,0,0.077,0
347,28,0,0,2,3,11,6,61.67,15.99,35.91,1,1,0.129,26.4,0,0.259,0
157,19,0,0,1,1,5,1,33.16,18.72,17.1,3,2,0.282,85.1,1,0.417,0
91,32,1,0,2,5,11,4,1439.32,401.73,32.84,4,1,0.133,28.3,1,0.32,0
110,27,0,0,4,2,6,4,265.35,205.89,32.44,3,1,0.052,106.0,0,0.215,0
188,64,1,0,1,3,6,5,233.29,100.44,39.09,4,1,0.002,51.9,0,0.635,0
523,56,1,0,1,2,6,5,246.28,119.86,5.65,3,1,0.623,58.6,0,0.397,0
346,54,1,0,1,1,5,5,3418.68,1321.44,13.31,2,1,0.104,37.9,0,0.269,0
274,22,1,0,1,2,8,3,80.1,74.74,20.21,3,3,0.22,12.2,0,0.239,0
915,36,1,0,1,2,18,4,88.61,39.25,17.14,1,1,0.045,33.8,1,0.27,0
314,24,1,0,1,1,8,8,251.69,65.87,113.56,4,3,0.283,13.1,0,0.199,0
1857,60,1,0,1,3,7,1,213.44,133.35,56.44,1,1,0.128,106.2,0,0.244,0
4,48,1,0,1,2,7,6,875.95,9.4,25.28,1,3,0.125,58.8,0,0.077,0
34,25,0,0,3,1,18,4,70.95,36.75,14.59,4,2,0.088,19.4,0,0.515,1
466,42,1,0,1,3,8,6,391.52,194.11,74.92,3,1,0.219,43.5,0,0.357,0
122,20,1,0,3,2,7,1,201.48,26.79,19.0,2,2,0.284,30.1,0,0.367,0
259,36,1,0,2,2,8,6,200.04,75.8,52.16,3,2,0.286,25.5,0,0.297,0
27,36,0,0,1,2,16,8,28.88,11.19,16.15,3,1,0.107,10.2,0,0.167,0
88,47,1,0,1,2,11,5,82.96,27.2,22.77,2,1,0.156,7.7,0,0.449,0
518,50,1,0,2,1,12,4,428.95,276.31,20.97,1,1,0.319,26.8,0,0.108,0
72,38,1,0,4,4,11,3,259.34,66.02,35.31,2,1,0.389,2.8,0,0.442,0
348,35,1,0,2,1,5,0,22.57,13.22,31.92,1,2,0.034,10.0,0,0.29,0
725,18,1,0,2,2,8,6,48.42,8.9,35.97,1,1,0.11,57.1,0,0.281,0
449,57,1,0,3,3,7,6,411.9,111.35,50.71,4,1,0.159,33.0,0,0.509,0
231,30,1,0,3,3,4,4,73.15,24.94,17.4,1,2,0.228,20.2,0,0.468,0
3,39,1,0,2,2,6,3,537.77,260.36,90.16,2,2,0.313,33.5,0,0.181,0
636,65,1,0,2,3,7,5,1759.58,1013.86,15.14,3,1,0.238,84.9,0,0.124,0
34,24,1,0,3,1,11,3,51.31,45.41,17.91,5,1,0.139,44.0,0,0.262,0
153,38,1,0,2,3,6,8,56.76,16.46,33.15,4,1,0.141,32.8,0,0.295,0
207,44,1,0,6,1,6,2,190.35,64.51,46.46,2,3,0.381,61.9,0,0.369,0
300,51,1,0,2,2,4,3,264.66,67.86,24.45,3,1,0.352,16.0,0,0.367,0
100,38,1,0,1,1,6,0,1220.2,232.72,4.6,2,1,0.415,46.5,0,0.161,0
1344,52,1,0,2,1,7,2,117.85,62.25,57.38,2,1,0.355,30.1,0,0.26,0
348,33,1,0,1,2,8,4,105.41,39.67,49.23,2,2,0.118,42.0,0,0.147,0
588,45,1,0,1,1,9,2,201.5,113.48,14.77,1,1,0.273,115.1,0,0.351,0
1293,43,0,0,2,3,2,8,310.0,90.38,14.21,1,1,0.161,82.8,0,0.254,0
100,37,1,0,3,2,5,8,997.34,266.22,9.29,3,1,0.06,20.3,0,0.098,0
335,42,1,0,2,1,7,4,2135.75,565.4,9.31,1,1,0.004,138.9,1,0.379,0
150,28,0,0,1,2,10,5,633.16,284.92,78.8,2,2,0.354,35.1,0,0.194,0
382,34,1,0,5,1,9,6,336.32,269.22,37.04,3,1,0.027,101.8,0,0.283,0
17,23,1,0,3,2,11,9,1080.86,432.12,37.55,2,1,0.034,48.0,0,0.264,0
9,33,1,0,1,2,9,5,268.46,161.95,65.98,2,1,0.418,42.2,0,0.07,0
238,52,1,0,2,3,9,2,33.37,0.48,42.07,2,1,0.082,46.7,0,0.125,0
92,43,1,0,3,2,5,2,654.98,223.32,16.8,2,1,0.142,49.4,0,0.303,0
128,42,1,0,2,2,4,10,425.09,83.95,23.56,3,1,0.271,9.5,0,0.245,0
13,19,1,0,4,4,4,4,19.84,16.57,37.36,2,2,0.068,38.6,0,0.262,0
526,42,1,0,1,3,11,2,232.4,53.91,80.12,3,1,0.086,63.3,0,0.383,0
1060,37,1,0,2,3,5,4,1305.81,836.37,7.58,1,1,0.187,121.4,0,0.043,0
293,44,1,0,3,1,2,4,1123.45,218.16,10.83,2,3,0.141,21.1,0,0.368,0
390,55,1,0,3,1,4,3,45.27,36.28,41.01,2,1,0.103,36.9,0,0.281,0
229,33,1,0,2,2,7,4,248.18,8.82,55.72,3,1,0.2,25.2,0,0.444,0
223,34,1,0,2,1,7,4,229.66,97.96,13.36,3,1,0.193,37.5,0,0.155,0
238,49,1,1,2,1,8,3,451.99,338.43,11.77,3,1,0.325,35.5,0,0.57,0
97,31,1,0,2,1,10,1,196.62,37.11,7.94,3,1,0.241,28.7,0,0.303,0
207,39,1,0,2,3,7,4,424.16,117.09,8.52,1,1,0.072,187.9,0,0.355,0
140,18,1,0,5,1,5,5,318.7,172.53,44.8,3,2,0.16,74.4,0,0.269,0
558,34,1,0,2,4,8,1,140.19,118.52,21.94,4,1,0.06,30.7,0,0.1,0
397,54,1,0,3,2,7,2,638.81,358.03,26.57,3,2,0.293,25.0,0,0.295,0
264,42,1,0,2,3,6,5,1727.98,668.5,10.69,3,3,0.243,66.5,0,0.555,0
64,49,1,0,1,2,2,4,1126.46,408.0,23.87,2,1,0.099,64.2,0,0.199,0
296,49,1,0,1,2,15,0,189.46,91.01,8.08,2,1,0.139,76.7,0,0.357,0
6,54,1,0,1,1,9,3,89.83,53.43,7.21,1,1,0.015,28.7,0,0.08,0
284,34,1,0,2,1,7,5,444.49,153.03,5.71,1,1,0.377,58.1,0,0.197,0
108,49,1,0,3,1,7,7,390.24,219.71,5.2,3,1,0.051,22.5,0,0.101,0
92,65,1,0,3,3,4,1,124.08,48.09,15.42,3,2,0.112,76.2,0,0.161,0
147,38,1,0,2,2,7,5,811.97,215.9,107.34,4,1,0.425,59.0,0,0.306,0
92,22,1,0,2,4,7,2,443.37,113.09,18.11,3,1,0.595,72.2,0,0.054,0
128,31,1,0,1,1,8,5,90.34,45.79,21.09,3,1,0.022,12.0,0,0.171,0
140,44,1,0,3,4,6,3,149.77,53.23,23.14,3,1,0.437,12.2,0,0.274,0
542,18,1,0,2,2,7,2,337.81,134.41,18.77,2,2,0.272,122.7,1,0.071,0
82,29,1,0,3,1,10,2,727.19,138.24,25.26,2,1,0.077,12.6,0,0.308,0
362,34,1,0,2,3,14,4,125.98,12.97,12.26,3,1,0.197,23.5,0,0.302,0
664,39,1,0,1,2,9,4,1136.13,241.73,10.58,1,2,0.189,15.1,0,0.192,0
450,60,1,1,2,2,7,7,3030.1,1548.6,15.91,2,2,0.167,110.2,0,0.465,0
1076,46,1,0,2,5,7,3,165.32,114.86,86.29,5,1,0.194,112.8,0,0.593,0
301,25,1,0,3,2,6,2,432.47,88.11,40.51,3,2,0.077,55.5,0,0.081,0
1855,84,0,0,3,4,7,2,214.37,87.64,23.83,5,1,0.304,168.7,0,0.604,1
133,38,1,0,1,2,9,3,1170.14,121.28,8.74,3,2,0.281,45.7,0,0.172,0
247,18,1,0,2,2,6,5,634.04,388.41,26.82,2,1,0.052,22.6,0,0.037,0
1056,26,1,0,2,2,4,3,74.41,50.61,57.97,5,1,0.212,55.0,0,0.154,0
14,26,1,0,2,1,6,1,62.74,49.0,30.98,2,1,0.118,31.0,0,0.068,0
57,22,1,0,2,2,4,9,214.02,90.72,22.6,2,2,0.277,15.7,0,0.029,0
12,44,1,0,1,1,4,3,381.29,263.5,14.28,1,1,0.065,35.9,0,0.474,0
1327,18,1,0,3,2,8,5,684.19,177.04,24.63,2,3,0.063,34.4,0,0.143,0
362,50,1,0,2,4,7,6,460.32,217.98,43.96,1,1,0.157,83.8,0,0.269,0
5,48,1,0,3,2,11,8,241.68,131.77,15.2,2,1,0.076,29.0,0,0.287,0
25,33,1,0,2,3,4,7,443.21,307.62,10.85,4,1,0.102,16.7,0,0.243,0
199,49,1,0,4,2,9,5,240.87,60.84,17.23,3,1,0.295,20.4,0,0.102,0
